,datetime,symbol,open,high,low,close,volume,change (%),last day change (%)
0,2022-11-25,NSE:ZIMLAB,111.99988793,113.16655343,110.04988655,112.1332178,103959.10402177,,
1,2022-11-28,NSE:ZIMLAB,112.1332178,112.1332178,107.03322957,108.69989457,21117.02112975,-3.0618252979448513,
2,2022-11-29,NSE:ZIMLAB,105.99989394,109.599887,105.99989394,106.98322962,8688.00869325,-1.5792701150179185,-3.0618252979448513
3,2022-11-30,NSE:ZIMLAB,107.2998893,108.33322493,103.69989957,105.24989469,18798.01880935,-1.6201931238725282,-1.5792701150179185
4,2022-12-01,NSE:ZIMLAB,101.66656494,106.68322325,99.99989994,105.84989075,21030.0210427,0.5700680858324906,-1.6201931238725282
5,2022-12-02,NSE:ZIMLAB,109.58322368,109.58322368,105.53323107,107.7998888,14022.01403047,1.8422296293206186,0.5700680858324906
6,2022-12-05,NSE:ZIMLAB,109.31656062,110.11655982,103.19990007,106.98322962,28173.02819001,-0.7575695940792121,1.8422296293206186
7,2022-12-06,NSE:ZIMLAB,103.4332265,108.99989093,103.4332265,107.99989193,21117.02112975,0.9503006346052025,-0.7575695940792121
8,2022-12-07,NSE:ZIMLAB,106.53323007,107.33322594,105.41656119,106.933223,8766.00877129,-0.9876574049642253,0.9503006346052025
9,2022-12-08,NSE:ZIMLAB,105.74989419,109.99988993,104.01655925,106.7998898,12945.01295282,-0.1246882832662732,-0.9876574049642253
10,2022-12-09,NSE:ZIMLAB,109.11656082,109.31656062,103.66656294,106.71655655,9075.00908048,-0.07802746815193387,-0.1246882832662732
11,2022-12-12,NSE:ZIMLAB,109.9665533,112.04988455,108.49989143,110.49988943,77271.07731766,3.545216414687613,-0.07802746815193387
12,2022-12-13,NSE:ZIMLAB,111.64989162,116.01654725,108.34988825,115.4332145,172344.17244806,4.464552042040907,3.545216414687613
13,2022-12-14,NSE:ZIMLAB,118.99988093,120.81654911,115.83321743,116.7665465,81504.08155321,1.1550678942584576,4.464552042040907
14,2022-12-15,NSE:ZIMLAB,119.63321029,119.63321029,111.39989187,114.04988255,53157.0531891,-2.326577287271228,1.1550678942584576
15,2022-12-16,NSE:ZIMLAB,115.49988443,119.33321393,112.56655737,118.44988481,43338.04336417,3.857962990949168,-2.326577287271228
16,2022-12-19,NSE:ZIMLAB,124.34987224,124.34987224,112.53322407,113.7998828,180525.180634,-3.9257125639749235,3.857962990949168
17,2022-12-20,NSE:ZIMLAB,112.53322407,116.66654993,108.36656157,113.4665498,79329.0793769,-0.29291154946603365,-3.9257125639749235
18,2022-12-21,NSE:ZIMLAB,113.53322306,116.33321693,108.41655818,110.599886,68772.06881352,-2.5264395586654187,-0.29291154946603365
19,2022-12-22,NSE:ZIMLAB,110.1,116.1,110.1,116.05,88301.0,4.92777542284266,-2.5264395586654187
20,2022-12-23,NSE:ZIMLAB,116.05,116.05,110.25,110.25,18168.0,-4.997845756139593,4.92777542284266
